lat,lon,feature1,feature2,target
17.10175661963354,79.08462912309493,67.17006844058567,25.136019504623956,0
17.069680988754936,78.99626183599344,61.81282404578958,11.610634757340865,1
16.573773894709067,79.53962524513054,35.81627180328405,44.978728663728425,1
17.719128667959794,79.58773412716911,11.355759219962902,19.19456106866057,1
17.505358046457722,78.1132600244301,67.15731955927996,27.17764305569943,0
16.60295750249998,78.93653153656618,52.03077009037933,45.32360554822735,0
17.057292928473224,79.5646497892856,77.23183917356393,31.211899795699605,0
18.316531771933306,79.25784064645022,52.01635011119934,5.844902035418204,1
16.979123781333946,80.14122460297081,85.21815003185401,46.991606180673756,1
16.789789744182446,79.64673407904736,55.190683877448556,31.385402653570893,1
17.478905520555127,78.40733606770357,56.093797153538624,16.745280732854305,0
18.471300908221203,78.17642186850108,87.66536026583451,6.963603633169363,0
16.984110543023,79.60604819551578,40.3482866212397,39.7012594635148,1
17.844271094811756,78.06627827635405,13.401522845064074,31.003637796425675,0
18.023239230657435,79.46443895318366,2.8782676313338973,26.673054598816076,0
16.975275087984798,80.35057560356239,75.5137255673619,44.69462915254788,0
17.95643269722372,79.4386854446897,62.03095513534647,39.42986056122654,0
17.235566265438507,78.97042481551631,70.40797680992236,7.583743986637559,1
17.76461166118716,79.60822054610588,21.296416150891073,15.586103389777412,0
17.76705942152179,79.1456322262288,13.637147558676975,12.424456990723288,0
17.571549368149515,79.36404197328984,1.4544665667881929,37.19731462863385,0
16.680579540108816,80.35366202194132,35.058755880659696,1.676621736788969,0
18.170604991178475,78.96525659450194,58.991768685463306,28.494484243565825,1
17.14156012994347,80.40297640955978,39.22440450997323,38.122934287034525,1
16.873037020799707,80.26337660489015,43.747492202372904,43.838281838087475,0
16.58155028310953,78.48947783697324,90.41586944937484,17.104087435795375,0
17.681785886376485,78.17340325218791,34.82554670233004,41.06286523360064,0
17.855128723684565,78.25194500344357,51.39894891598108,5.531586847760361,0
16.53317565785571,78.04555456412888,78.3653012741143,42.32261458672591,0
17.52418611659856,78.23610740188983,39.65427823212701,6.374433116599121,0
16.952991550395875,79.70751693354089,62.20867002278735,19.864364528018363,1
17.7903455808189,78.17797162115058,86.23637087467452,39.86476828897768,0
16.84873285800998,78.7974390757344,94.9520623657642,7.4958713674386885,1
17.881875476204932,80.11218827742364,14.707348092903793,11.462569761632075,1
17.273470692601073,78.05817983933956,92.65876251614944,36.11262841965331,0
18.37345997747347,80.03617120647235,49.21162930795382,36.00182682730372,1
16.775041888291987,78.7046369369335,25.824438829895836,32.057381644264865,1
17.182132702100517,78.29541206905414,45.913575623826134,34.697422223355,1
16.72694704248118,79.74184291341038,98.0032575285477,27.13622216737981,1
18.349387236557124,79.5723571169497,49.26180939928696,12.589952945347637,1
18.25467870676196,80.19368003381763,32.875161028750824,17.284799675195973,1
17.01588325543031,79.83767760950971,63.34008543167258,9.079885840071283,0
17.819968092068358,80.00870232596212,24.014561877819308,45.422528066681416,1
18.134444400402433,78.70508643142827,7.586332810866391,29.169589738306023,1
17.610401623198925,78.44359885944931,12.887972191064922,20.042570838181994,1
17.559301156712014,79.87653687910215,12.804583895777244,23.100290182206635,0
16.983704581800904,80.01708684816816,15.190269351229436,47.36416698059077,1
16.686205535611798,80.47626285500168,13.882717264941014,7.66757015580401,0
18.294431515906652,79.03154419227856,64.08747448032146,29.31149160083986,1
18.30083611432666,78.93004521448196,18.188008439914483,25.2944339442233,0
17.766202914546536,79.941032401855,34.56672833238632,30.57271177173239,0
17.1780595820974,78.85200885063254,89.67884099060119,0.9055091910420254,1
17.198419149225323,80.32689331400891,47.39616402628724,43.606195447207575,1
17.951911357740478,80.14603187960753,66.75577385210272,46.60591412418062,0
18.294220519905153,79.07248506843754,17.231987120162984,28.256659179460446,1
18.274172848530235,79.87717766947874,19.228901880867078,34.83254119384461,0
18.05975109171525,79.88635718521171,4.086861626647886,46.124969058864785,0
